class,directoryname,directorypath,numclips,split
Normal,Normal_370,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_370,180,test
Normal,Normal_371,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_371,180,test
Normal,Normal_439,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_439,180,test
Normal,Normal_453,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_453,180,test
Normal,Normal_458,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_458,180,val
Normal,Normal_465,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_465,180,test
Normal,Normal_498,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_498,180,test
Normal,Normal_523,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_523,26,test
Normal,Normal_570,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_570,52,val
Normal,Normal_598,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_598,180,val
Normal,Normal_613,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_613,180,val
Normal,Normal_619,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_619,180,val
Normal,Normal_620,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_620,180,val
Normal,Normal_641,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_641,180,test
Normal,Normal_666,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_666,180,test
Normal,Normal_682,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_682,180,test
Normal,Normal_689,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_689,180,test
Normal,Normal_694,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_694,180,val
Normal,Normal_706,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_706,56,val
Normal,Normal_722,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_722,180,test
Normal,Normal_726,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_726,107,test
Normal,Normal_758,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_758,99,val
Normal,Normal_801,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_801,171,test
Normal,Normal_846,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_846,113,test
Normal,Normal_855,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_855,180,test
Normal,Normal_885,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_885,29,test
Normal,Normal_945,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_945,180,val
Normal,Normal_946,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_946,180,test
Normal,Normal_948,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_948,180,val
Normal,Normal_949,data/interim/clips_original_len16_seg180_uniform/Normal/Normal_949,69,test
Robbery,Robbery_001,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_001,61,test
Robbery,Robbery_002,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_002,180,test
Robbery,Robbery_003,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_003,61,test
Robbery,Robbery_004,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_004,95,val
Robbery,Robbery_005,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_005,159,val
Robbery,Robbery_007,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_007,129,val
Robbery,Robbery_008,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_008,141,val
Robbery,Robbery_012,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_012,46,test
Robbery,Robbery_018,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_018,179,val
Robbery,Robbery_019,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_019,180,test
Robbery,Robbery_020,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_020,180,val
Robbery,Robbery_025,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_025,91,val
Robbery,Robbery_040,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_040,65,val
Robbery,Robbery_043,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_043,64,test
Robbery,Robbery_059,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_059,180,test
Robbery,Robbery_061,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_061,180,test
Robbery,Robbery_064,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_064,88,test
Robbery,Robbery_066,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_066,180,test
Robbery,Robbery_067,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_067,180,test
Robbery,Robbery_070,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_070,36,val
Robbery,Robbery_074,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_074,49,val
Robbery,Robbery_075,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_075,176,val
Robbery,Robbery_085,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_085,117,val
Robbery,Robbery_086,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_086,180,val
Robbery,Robbery_091,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_091,119,val
Robbery,Robbery_097,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_097,180,test
Robbery,Robbery_105,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_105,116,test
Robbery,Robbery_109,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_109,180,val
Robbery,Robbery_113,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_113,50,test
Robbery,Robbery_117,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_117,180,test
Robbery,Robbery_119,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_119,180,test
Robbery,Robbery_123,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_123,67,test
Robbery,Robbery_128,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_128,180,val
Robbery,Robbery_133,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_133,111,test
Robbery,Robbery_134,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_134,39,test
Robbery,Robbery_135,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_135,180,test
Robbery,Robbery_139,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_139,61,test
Robbery,Robbery_140,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_140,66,test
Robbery,Robbery_141,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_141,180,test
Robbery,Robbery_143,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_143,48,test
Robbery,Robbery_149,data/interim/clips_original_len16_seg180_uniform/Robbery/Robbery_149,78,test
