class,directoryname,directorypath,numclips,split
Normal,Normal_458,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_458,32,val
Normal,Normal_465,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_465,32,test
Normal,Normal_498,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_498,32,test
Normal,Normal_523,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_523,26,test
Normal,Normal_570,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_570,32,val
Normal,Normal_598,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_598,32,val
Normal,Normal_613,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_613,32,val
Normal,Normal_619,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_619,32,val
Normal,Normal_620,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_620,32,val
Normal,Normal_641,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_641,32,test
Normal,Normal_666,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_666,32,test
Normal,Normal_682,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_682,32,test
Normal,Normal_689,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_689,32,test
Normal,Normal_694,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_694,32,val
Normal,Normal_706,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_706,32,val
Normal,Normal_722,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_722,32,test
Normal,Normal_726,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_726,32,test
Normal,Normal_758,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_758,32,val
Normal,Normal_801,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_801,32,test
Normal,Normal_846,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_846,32,test
Normal,Normal_855,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_855,32,test
Normal,Normal_885,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_885,29,test
Normal,Normal_945,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_945,32,val
Normal,Normal_946,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_946,32,test
Normal,Normal_948,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_948,32,val
Normal,Normal_949,data/interim/clips_original_len16_seg32_uniform/Normal/Normal_949,32,test
Robbery,Robbery_001,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_001,32,test
Robbery,Robbery_002,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_002,32,test
Robbery,Robbery_003,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_003,32,test
Robbery,Robbery_004,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_004,32,val
Robbery,Robbery_005,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_005,32,val
Robbery,Robbery_012,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_012,32,test
Robbery,Robbery_018,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_018,32,val
Robbery,Robbery_019,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_019,32,test
Robbery,Robbery_020,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_020,32,val
Robbery,Robbery_025,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_025,32,val
Robbery,Robbery_040,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_040,32,val
Robbery,Robbery_043,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_043,32,test
Robbery,Robbery_059,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_059,32,test
Robbery,Robbery_061,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_061,32,test
Robbery,Robbery_064,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_064,32,test
Robbery,Robbery_066,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_066,32,test
Robbery,Robbery_067,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_067,32,test
Robbery,Robbery_070,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_070,32,val
Robbery,Robbery_074,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_074,32,val
Robbery,Robbery_075,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_075,32,val
Robbery,Robbery_086,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_086,32,val
Robbery,Robbery_091,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_091,32,val
Robbery,Robbery_097,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_097,32,test
Robbery,Robbery_105,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_105,32,test
Robbery,Robbery_109,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_109,32,val
Robbery,Robbery_113,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_113,32,test
Robbery,Robbery_117,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_117,32,test
Robbery,Robbery_119,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_119,32,test
Robbery,Robbery_123,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_123,32,test
Robbery,Robbery_128,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_128,32,val
Robbery,Robbery_129,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_129,32,val
Robbery,Robbery_133,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_133,32,test
Robbery,Robbery_134,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_134,32,test
Robbery,Robbery_135,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_135,32,test
Robbery,Robbery_139,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_139,32,test
Robbery,Robbery_140,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_140,32,test
Robbery,Robbery_141,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_141,32,test
Robbery,Robbery_143,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_143,32,test
Robbery,Robbery_146,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_146,32,val
Robbery,Robbery_149,data/interim/clips_original_len16_seg32_uniform/Robbery/Robbery_149,32,test
