class,directoryname,directorypath,numclips,split
Robbery,Robbery_065_aug15,data/interim/clips_original_09_oversample/Robbery/Robbery_065_aug15,32,train
Robbery,Robbery_093_aug16,data/interim/clips_original_09_oversample/Robbery/Robbery_093_aug16,32,train
Robbery,Robbery_071_aug17,data/interim/clips_original_09_oversample/Robbery/Robbery_071_aug17,32,train
Robbery,Robbery_003_aug18,data/interim/clips_original_09_oversample/Robbery/Robbery_003_aug18,32,train
Robbery,Robbery_049_aug19,data/interim/clips_original_09_oversample/Robbery/Robbery_049_aug19,32,val
Robbery,Robbery_071_aug20,data/interim/clips_original_09_oversample/Robbery/Robbery_071_aug20,32,train
Robbery,Robbery_039_aug21,data/interim/clips_original_09_oversample/Robbery/Robbery_039_aug21,32,train
Robbery,Robbery_069_aug22,data/interim/clips_original_09_oversample/Robbery/Robbery_069_aug22,32,train
Robbery,Robbery_087_aug23,data/interim/clips_original_09_oversample/Robbery/Robbery_087_aug23,32,test
Robbery,Robbery_128_aug24,data/interim/clips_original_09_oversample/Robbery/Robbery_128_aug24,32,train
Robbery,Robbery_039_aug25,data/interim/clips_original_09_oversample/Robbery/Robbery_039_aug25,32,train
Robbery,Robbery_079_aug26,data/interim/clips_original_09_oversample/Robbery/Robbery_079_aug26,32,train
Robbery,Robbery_051_aug27,data/interim/clips_original_09_oversample/Robbery/Robbery_051_aug27,32,test
Robbery,Robbery_117_aug28,data/interim/clips_original_09_oversample/Robbery/Robbery_117_aug28,32,train
Robbery,Robbery_019_aug29,data/interim/clips_original_09_oversample/Robbery/Robbery_019_aug29,32,test
Robbery,Robbery_060_aug30,data/interim/clips_original_09_oversample/Robbery/Robbery_060_aug30,32,train
Robbery,Robbery_040_aug31,data/interim/clips_original_09_oversample/Robbery/Robbery_040_aug31,32,test
Robbery,Robbery_138_aug32,data/interim/clips_original_09_oversample/Robbery/Robbery_138_aug32,32,train
Robbery,Robbery_009_aug33,data/interim/clips_original_09_oversample/Robbery/Robbery_009_aug33,32,train
Robbery,Robbery_012_aug34,data/interim/clips_original_09_oversample/Robbery/Robbery_012_aug34,32,train
