class,directoryname,directorypath,numclips,split
Robbery,Robbery_035_aug15,data/interim/clips_original_10_oversample/Robbery/Robbery_035_aug15,180,train
Robbery,Robbery_044_aug16,data/interim/clips_original_10_oversample/Robbery/Robbery_044_aug16,29,train
Robbery,Robbery_002_aug17,data/interim/clips_original_10_oversample/Robbery/Robbery_002_aug17,180,train
Robbery,Robbery_021_aug18,data/interim/clips_original_10_oversample/Robbery/Robbery_021_aug18,180,train
Robbery,Robbery_011_aug19,data/interim/clips_original_10_oversample/Robbery/Robbery_011_aug19,81,val
Robbery,Robbery_075_aug20,data/interim/clips_original_10_oversample/Robbery/Robbery_075_aug20,176,train
Robbery,Robbery_044_aug21,data/interim/clips_original_10_oversample/Robbery/Robbery_044_aug21,29,train
Robbery,Robbery_075_aug22,data/interim/clips_original_10_oversample/Robbery/Robbery_075_aug22,176,train
Robbery,Robbery_070_aug23,data/interim/clips_original_10_oversample/Robbery/Robbery_070_aug23,36,test
Robbery,Robbery_051_aug24,data/interim/clips_original_10_oversample/Robbery/Robbery_051_aug24,99,train
Robbery,Robbery_126_aug25,data/interim/clips_original_10_oversample/Robbery/Robbery_126_aug25,97,train
Robbery,Robbery_147_aug26,data/interim/clips_original_10_oversample/Robbery/Robbery_147_aug26,54,train
Robbery,Robbery_070_aug27,data/interim/clips_original_10_oversample/Robbery/Robbery_070_aug27,36,test
Robbery,Robbery_041_aug28,data/interim/clips_original_10_oversample/Robbery/Robbery_041_aug28,85,train
Robbery,Robbery_103_aug29,data/interim/clips_original_10_oversample/Robbery/Robbery_103_aug29,136,test
Robbery,Robbery_020_aug30,data/interim/clips_original_10_oversample/Robbery/Robbery_020_aug30,180,train
Robbery,Robbery_024_aug31,data/interim/clips_original_10_oversample/Robbery/Robbery_024_aug31,149,test
Robbery,Robbery_026_aug32,data/interim/clips_original_10_oversample/Robbery/Robbery_026_aug32,180,train
Robbery,Robbery_012_aug33,data/interim/clips_original_10_oversample/Robbery/Robbery_012_aug33,46,train
Robbery,Robbery_018_aug34,data/interim/clips_original_10_oversample/Robbery/Robbery_018_aug34,179,train
