class,directoryname,directorypath,numclips,split
Normal,Normal_360,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_360,122,test
Normal,Normal_370,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_370,180,test
Normal,Normal_371,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_371,180,test
Normal,Normal_439,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_439,180,test
Normal,Normal_453,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_453,180,test
Normal,Normal_458,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_458,180,val
Normal,Normal_465,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_465,180,test
Normal,Normal_498,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_498,180,test
Normal,Normal_523,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_523,51,test
Normal,Normal_570,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_570,104,val
Normal,Normal_598,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_598,180,val
Normal,Normal_613,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_613,180,val
Normal,Normal_619,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_619,180,val
Normal,Normal_620,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_620,180,val
Normal,Normal_641,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_641,180,test
Normal,Normal_666,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_666,180,test
Normal,Normal_682,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_682,180,test
Normal,Normal_689,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_689,180,test
Normal,Normal_694,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_694,180,val
Normal,Normal_706,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_706,112,val
Normal,Normal_722,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_722,180,test
Normal,Normal_726,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_726,180,test
Normal,Normal_758,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_758,180,val
Normal,Normal_801,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_801,180,test
Normal,Normal_846,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_846,180,test
Normal,Normal_855,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_855,180,test
Normal,Normal_885,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_885,58,test
Normal,Normal_945,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_945,180,val
Normal,Normal_946,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_946,180,test
Normal,Normal_948,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_948,180,val
Normal,Normal_949,data/interim/clips_recortados_len16_seg180_overlap_str8/Normal/Normal_949,137,test
Robbery,Robbery_001,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_001,69,test
Robbery,Robbery_002,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_002,179,test
Robbery,Robbery_003,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_003,89,test
Robbery,Robbery_004,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_004,122,val
Robbery,Robbery_005,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_005,74,val
Robbery,Robbery_007,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_007,180,val
Robbery,Robbery_008,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_008,180,val
Robbery,Robbery_012,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_012,58,test
Robbery,Robbery_018,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_018,180,val
Robbery,Robbery_019,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_019,180,test
Robbery,Robbery_020,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_020,180,val
Robbery,Robbery_025,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_025,180,val
Robbery,Robbery_040,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_040,71,val
Robbery,Robbery_043,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_043,128,test
Robbery,Robbery_059,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_059,180,test
Robbery,Robbery_061,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_061,180,test
Robbery,Robbery_064,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_064,118,test
Robbery,Robbery_066,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_066,180,test
Robbery,Robbery_067,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_067,180,test
Robbery,Robbery_069,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_069,85,val
Robbery,Robbery_070,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_070,72,val
Robbery,Robbery_074,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_074,66,val
Robbery,Robbery_075,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_075,180,val
Robbery,Robbery_085,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_085,180,val
Robbery,Robbery_086,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_086,180,val
Robbery,Robbery_091,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_091,180,val
Robbery,Robbery_097,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_097,180,test
Robbery,Robbery_105,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_105,99,test
Robbery,Robbery_109,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_109,180,val
Robbery,Robbery_113,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_113,100,test
Robbery,Robbery_117,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_117,180,test
Robbery,Robbery_119,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_119,180,test
Robbery,Robbery_123,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_123,97,test
Robbery,Robbery_128,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_128,180,val
Robbery,Robbery_129,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_129,180,val
Robbery,Robbery_133,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_133,180,test
Robbery,Robbery_134,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_134,46,test
Robbery,Robbery_135,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_135,150,test
Robbery,Robbery_137,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_137,180,val
Robbery,Robbery_139,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_139,90,test
Robbery,Robbery_140,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_140,93,test
Robbery,Robbery_141,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_141,180,test
Robbery,Robbery_143,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_143,74,test
Robbery,Robbery_146,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_146,180,val
Robbery,Robbery_149,data/interim/clips_recortados_len16_seg180_overlap_str8/Robbery/Robbery_149,105,test
